area,bbox_x,bbox_y,bbox_width,bbox_height,predicted_iou,point_coords_x,point_coords_y,stability_score,Y
126,340,313,12,9,0.9653885960578918,350.0,322.5,0.9842519760131836,0
10334,131,384,325,94,0.9631977081298828,410.0,472.5,0.9556881189346313,1
205,339,349,19,12,0.959407389163971,350.0,352.5,0.9805825352668762,0
23775,506,247,133,231,0.9580138921737671,550.0,382.5,0.979665994644165,0
488,338,323,34,14,0.9573134779930115,350.0,337.5,0.9877800345420837,0
61,107,276,13,5,0.9569478631019592,110.0,277.5,1.0,0
112,124,383,12,8,0.9554004073143005,130.0,382.5,0.991150438785553,0
141,168,295,7,21,0.9550032019615173,170.0,307.5,0.9650349617004395,0
299,130,436,22,13,0.9486732482910156,150.0,442.5,0.9867109656333923,1
473,75,333,57,10,0.9462068676948547,110.0,337.5,0.9749478101730347,0
97,122,270,9,10,0.9449301362037659,130.0,277.5,0.9896907210350037,0
5292,608,0,31,240,0.9385992884635925,630.0,157.5,0.95639967918396,0
389,151,296,18,20,0.9358007907867432,150.0,307.5,0.9821428656578064,0
962,417,409,16,70,0.9333286285400391,430.0,442.5,0.951120138168335,0
68,185,273,12,6,0.9294935464859009,190.0,277.5,0.9710144996643066,0
58,186,274,10,5,0.9289708733558655,190.0,277.5,0.9830508232116699,0
427,41,201,20,21,0.92873615026474,50.0,217.5,0.9723502397537231,0
7038,149,279,74,117,0.9256017208099365,210.0,292.5,0.9648414254188538,0
924,75,334,56,24,0.921521782875061,110.0,337.5,0.9539749026298523,0
6676,131,384,134,94,0.9209299087524414,210.0,442.5,0.9515768885612488,1
119,418,350,17,6,0.9182713031768799,430.0,352.5,0.9916666746139526,0
44,189,350,3,12,0.9164441823959351,190.0,352.5,0.9772727489471436,0
5574,359,0,156,91,0.9130682349205017,430.0,52.5,0.9505676627159119,0
432,358,310,35,14,0.9104975461959839,370.0,322.5,0.956620991230011,0
101,264,379,15,8,0.9098076224327087,270.0,382.5,0.9801980257034302,0
133,451,348,24,6,0.9096694588661194,470.0,352.5,0.9776119589805603,0
103,427,381,7,13,0.8865875005722046,430.0,382.5,0.9611650705337524,0
10231,498,374,141,104,1.0631744861602783,630.0,412.5,0.9898862242698669,0
14091,0,333,122,143,1.025390625,70.0,397.5,0.9892055988311768,0
19185,0,266,122,211,1.0209928750991821,70.0,352.5,0.9886505007743835,0
10313,208,224,71,231,1.0184721946716309,270.0,322.5,0.9748108386993408,0
4128,209,256,67,82,1.0135923624038696,270.0,337.5,0.985099732875824,0
908,225,223,30,34,1.0070686340332031,230.0,232.5,0.9901639223098755,0
30559,499,114,140,364,1.0066170692443848,590.0,172.5,0.9912680983543396,0
1500,136,28,67,27,1.0011186599731445,150.0,52.5,0.976928174495697,0
17354,445,36,123,238,1.0007071495056152,530.0,112.5,0.9842641353607178,0
2753,0,184,18,151,0.9975837469100952,10.0,217.5,0.9909682273864746,0
1194,323,44,68,23,0.9960476756095886,370.0,67.5,0.9850622415542603,0
6025,587,127,52,171,0.9956367611885071,590.0,187.5,0.9765304327011108,0
3614,224,334,46,103,0.9952130317687988,230.0,412.5,0.983561635017395,0
6313,414,388,126,90,0.995133638381958,430.0,397.5,0.984124481678009,0
7701,526,45,54,242,0.994140625,530.0,202.5,0.9560592770576477,0
1402,547,47,27,85,0.992211639881134,550.0,112.5,0.982406735420227,0
825,358,344,59,16,0.9902719259262085,370.0,352.5,0.9891566038131714,0
4075,0,183,27,153,0.9857906103134155,10.0,292.5,0.9751747250556946,0
766,63,430,24,48,0.9849496483802795,70.0,442.5,0.9832258224487305,0
3720,30,283,60,195,0.9842182397842407,50.0,322.5,0.980559229850769,0
1429,28,265,62,41,0.9841215014457703,70.0,277.5,0.9847434163093567,0
706,473,339,58,14,0.9813697934150696,490.0,352.5,0.9929378628730774,0
643,387,320,46,15,0.9811350107192993,430.0,322.5,0.9891473054885864,0
2510,186,316,37,79,0.9793799519538879,190.0,337.5,0.9638790488243103,0
2943,30,283,60,75,0.9788694381713867,50.0,322.5,0.9841537475585938,0
1631,457,369,85,23,0.9762524962425232,470.0,382.5,0.9866179823875427,0
586,476,454,29,25,0.9759172797203064,490.0,457.5,0.9830795526504517,1
1118,308,65,61,24,0.9750277996063232,350.0,82.5,0.9718557596206665,0
13123,0,40,71,294,0.9747675657272339,30.0,217.5,0.9518090486526489,0
2671,609,0,30,113,0.972344696521759,630.0,22.5,0.9665071964263916,0
3372,0,0,79,70,0.9712369441986084,50.0,52.5,0.9820482730865479,0
2232,122,389,45,77,0.9687072038650513,130.0,412.5,0.9637488722801208,0
4736,457,273,96,75,0.9636350870132446,530.0,292.5,0.9696402549743652,0
723,90,334,41,23,0.9617917537689209,110.0,337.5,0.9903846383094788,0
3994,149,316,74,80,0.9613244533538818,190.0,337.5,0.9693827033042908,0
913,116,341,55,18,0.9608327150344849,130.0,352.5,0.9826652407646179,0
2028,90,281,57,37,0.9605724215507507,130.0,292.5,0.9671338796615601,0
722,323,323,49,16,0.9602702856063843,330.0,337.5,0.9875862002372742,0
1959,125,358,52,105,0.9575139880180359,170.0,397.5,0.9782828092575073,0
727,41,201,22,35,0.9544841051101685,50.0,232.5,0.9729363918304443,0
4837,55,0,82,74,0.9540303349494934,110.0,67.5,0.9721148014068604,0
1204,123,389,44,30,0.9526390433311462,130.0,412.5,0.9675324559211731,0
546,541,352,21,50,0.9449034333229065,550.0,367.5,0.9710668921470642,0
1059,364,404,52,74,0.9446858763694763,410.0,427.5,0.9637546539306641,0
4096,288,333,188,122,0.9428192377090454,290.0,352.5,0.95786452293396,0
5587,359,0,157,91,0.9411221146583557,450.0,52.5,0.9604480266571045,0
3027,337,0,102,46,0.9411136507987976,370.0,37.5,0.9716889262199402,0
1125,207,285,73,65,0.933754563331604,210.0,322.5,0.9520906209945679,0
1289,68,71,8,195,0.9319332242012024,70.0,97.5,0.9516009092330933,0
3233,78,281,69,60,0.9283696413040161,130.0,307.5,0.9757891297340393,0
502,207,297,12,52,0.9264094233512878,210.0,307.5,0.9705304503440857,0
1161,78,317,69,24,0.9233695268630981,110.0,322.5,0.9602705240249634,0
929,457,273,67,15,0.8883463740348816,510.0,277.5,0.9642105102539062,0
35354,0,0,516,91,1.0215625762939453,10.0,7.5,0.9513363838195801,0
7805,552,246,87,157,1.005128026008606,610.0,292.5,0.9838627576828003,0
424,251,422,13,33,0.9927492737770081,250.0,427.5,0.985981285572052,0
321,602,0,30,15,0.9908878207206726,610.0,7.5,0.99071204662323,0
26522,402,0,237,331,0.9898936748504639,410.0,307.5,0.9629948735237122,0
6097,544,114,95,213,0.9888821840286255,550.0,307.5,0.9646700024604797,0
103495,0,0,639,331,0.9876524209976196,410.0,157.5,0.9504613280296326,0
77448,0,40,405,283,0.986737847328186,370.0,112.5,0.9813130497932434,0
2372,76,461,170,18,0.9841340184211731,130.0,472.5,0.9739762544631958,0
409,315,313,36,12,0.978816568851471,350.0,322.5,0.9712918400764465,0
6859,325,351,220,127,0.9697872400283813,390.0,382.5,0.9623209238052368,0
122,0,337,18,8,0.9693061709403992,10.0,337.5,0.9837398529052734,0
381,89,342,26,15,0.9634740948677063,110.0,352.5,0.9740932583808899,0
4181,526,178,53,107,0.9618871212005615,550.0,187.5,0.9581200480461121,0
127,228,47,14,10,0.9613146781921387,230.0,52.5,0.984375,0
196,230,437,14,14,0.9607053995132446,230.0,442.5,1.0,0
68,107,276,13,5,0.9579493999481201,110.0,277.5,0.9855072498321533,0
5007,209,223,66,116,0.9567875862121582,230.0,247.5,0.977129340171814,0
428,357,310,35,13,0.9566757082939148,370.0,322.5,0.9792147874832153,0
2172,456,369,86,109,0.951238751411438,470.0,382.5,0.9676082730293274,1
4044,413,388,127,45,0.9484187960624695,490.0,397.5,0.9624847769737244,0
370,96,357,29,33,0.9483655095100403,110.0,367.5,0.9680851101875305,0
101,122,270,9,10,0.9478384256362915,130.0,277.5,0.9803921580314636,0
1505,273,325,49,90,0.9411226511001587,310.0,382.5,0.95622718334198,0
75,185,273,12,6,0.9381359815597534,190.0,277.5,0.9740259647369385,0
395,308,357,11,33,0.9357156157493591,310.0,367.5,0.9849246144294739,0
968,417,409,16,70,0.9349006414413452,430.0,442.5,0.9612244963645935,0
353,90,333,41,10,0.9348042607307434,110.0,337.5,0.9637883305549622,0
371,591,393,48,25,0.9339706301689148,630.0,412.5,0.9553805589675903,0
376,42,331,31,27,0.9330355525016785,70.0,337.5,0.9532467722892761,0
477,151,296,23,20,0.9322766065597534,170.0,307.5,0.987500011920929,0
465,336,323,36,15,0.9259094595909119,350.0,337.5,0.9702127575874329,0
111,124,383,12,8,0.9254543781280518,130.0,382.5,0.982300877571106,0
1264,274,264,57,60,0.9247521162033081,310.0,292.5,0.9550387859344482,0
479,476,430,45,14,0.9224430918693542,490.0,442.5,0.9632652997970581,1
482,608,246,31,50,0.9201393723487854,610.0,292.5,0.9553752541542053,0
119,210,426,21,6,0.8930076360702515,210.0,427.5,0.9504132270812988,0
5250,256,0,104,85,0.8887354731559753,310.0,37.5,0.9504346251487732,0
137,450,348,25,6,0.886533260345459,470.0,352.5,0.9642857313156128,0
159,305,272,26,17,0.8853351473808289,310.0,277.5,0.9627329111099243,0
18271,0,268,124,210,1.025620460510254,30.0,352.5,0.9876496195793152,0
8638,528,391,111,87,1.0098659992218018,570.0,397.5,0.988497793674469,0
11051,568,75,71,232,1.007407546043396,630.0,307.5,0.9750670194625854,0
2355,204,261,51,60,1.005817174911499,230.0,262.5,0.9860876798629761,0
506,217,236,23,25,1.0010586977005005,230.0,247.5,0.990138053894043,0
16733,442,38,126,236,0.9996002912521362,530.0,172.5,0.9836902022361755,0
5856,498,327,59,151,0.9991889595985413,510.0,472.5,0.9837453365325928,0
2543,0,184,18,152,0.9985908269882202,10.0,292.5,0.9878906011581421,0
4858,414,391,89,87,0.997817873954773,490.0,427.5,0.976229190826416,0
1496,137,28,66,27,0.9970212578773499,150.0,52.5,0.9788219928741455,0
1422,546,47,28,85,0.9964485168457031,550.0,112.5,0.9832167625427246,0
2156,215,319,34,83,0.9945257902145386,230.0,367.5,0.9834558963775635,0
7309,549,288,90,105,0.9916094541549683,570.0,367.5,0.9811602234840393,0
828,357,344,60,16,0.9911915063858032,410.0,352.5,0.9879952073097229,0
1178,324,44,67,23,0.9911302328109741,370.0,67.5,0.9814814925193787,0
14781,501,204,138,189,0.9910479784011841,570.0,352.5,0.9783291816711426,0
3319,0,183,27,152,0.9890036582946777,10.0,217.5,0.9687315821647644,0
3135,11,284,64,75,0.9843243956565857,30.0,322.5,0.9838658571243286,0
1262,13,268,64,41,0.983053982257843,70.0,292.5,0.9811320900917053,0
1238,108,281,38,37,0.9829757809638977,130.0,307.5,0.9721337556838989,0
1216,530,180,45,40,0.9793655276298523,550.0,187.5,0.9860997796058655,0
648,387,320,46,15,0.9786984324455261,430.0,322.5,0.981679379940033,0
978,456,369,50,23,0.9739475250244141,470.0,382.5,0.9807692170143127,0
719,84,358,41,33,0.9716293215751648,110.0,367.5,0.9861687421798706,0
716,323,323,49,15,0.9709421396255493,330.0,337.5,0.9930459260940552,0
1971,611,0,28,93,0.9682190418243408,630.0,7.5,0.9681433439254761,0
615,76,342,40,15,0.963910698890686,110.0,352.5,0.9918830990791321,0
1290,68,317,79,24,0.9633033871650696,110.0,322.5,0.9726235866546631,0
3799,149,316,70,80,0.9619315266609192,210.0,352.5,0.9776274561882019,0
2887,204,236,51,86,0.9617846012115479,230.0,247.5,0.9719945192337036,0
1978,125,358,52,105,0.9613513350486755,170.0,412.5,0.9770230054855347,0
2650,413,391,90,41,0.9605926871299744,470.0,427.5,0.9725213646888733,0
911,117,341,54,18,0.9593617916107178,130.0,352.5,0.976164698600769,0
783,41,201,22,35,0.9593243598937988,50.0,232.5,0.9659949541091919,0
2292,457,273,53,61,0.9577776193618774,490.0,307.5,0.9602224230766296,0
1293,75,283,37,36,0.9531487822532654,110.0,292.5,0.9651250839233398,0
1790,68,71,9,205,0.9505119919776917,70.0,157.5,0.9542981386184692,0
1378,76,340,49,51,0.9487032890319824,110.0,367.5,0.9748923778533936,0
1088,363,404,53,74,0.9455872178077698,370.0,412.5,0.9628623127937317,0
2015,432,275,41,57,0.9442288279533386,470.0,307.5,0.962657630443573,0
9266,131,395,194,83,0.9440114498138428,190.0,397.5,0.9570267200469971,1
1386,114,389,53,30,0.9432194828987122,130.0,412.5,0.9728958606719971,0
4514,530,45,48,174,0.9428466558456421,570.0,82.5,0.96272212266922,0
1084,309,65,61,23,0.938237726688385,330.0,82.5,0.9629294872283936,0
3279,0,0,76,68,0.9270171523094177,50.0,52.5,0.9720804691314697,0
3934,68,281,79,60,0.9240530729293823,90.0,322.5,0.9788519740104675,0
741,253,265,20,131,0.9170577526092529,270.0,292.5,0.9601593613624573,0
2620,75,281,72,39,0.9160481691360474,130.0,292.5,0.9613072872161865,0
14157,0,40,79,236,0.9152967929840088,70.0,262.5,0.976079523563385,0
697,0,385,61,19,0.9152637124061584,50.0,397.5,0.9675140976905823,0
1005,417,408,16,71,0.8963434100151062,430.0,472.5,0.953533411026001,0
12492,0,336,117,138,1.0263919830322266,10.0,397.5,0.9872272610664368,0
34091,0,0,516,91,1.0178014039993286,130.0,52.5,0.950744092464447,0
40935,498,75,141,403,0.9952245950698853,590.0,187.5,0.9883459806442261,0
79679,0,40,404,341,0.9921894669532776,390.0,187.5,0.9524625539779663,0
5799,198,236,57,176,0.9910812377929688,210.0,277.5,0.9752123355865479,0
314,602,0,30,15,0.9902905821800232,610.0,7.5,0.9873417615890503,0
24387,402,0,237,324,0.9895292520523071,550.0,22.5,0.9556820392608643,0
2049,110,461,136,18,0.9835333228111267,130.0,472.5,0.9710937738418579,0
454,336,323,36,14,0.9806299805641174,350.0,337.5,0.9890590906143188,0
450,473,339,36,14,0.9776012301445007,490.0,352.5,0.9867549538612366,0
6153,325,353,183,125,0.9750356674194336,350.0,367.5,0.9597910642623901,0
13158,131,395,325,83,0.9741917848587036,190.0,412.5,0.9522473812103271,1
482,476,454,21,25,0.9721128344535828,490.0,457.5,0.9794661402702332,1
2263,114,389,53,76,0.9716323614120483,130.0,397.5,0.9777584075927734,0
504,0,455,26,24,0.9669110178947449,10.0,457.5,0.9588235020637512,0
123,228,47,14,9,0.9661896824836731,230.0,52.5,1.0,0
75,0,337,10,9,0.9659110307693481,10.0,337.5,0.9733333587646484,0
1733,273,325,49,88,0.9640998840332031,310.0,382.5,0.9520707130432129,0
158,217,402,15,11,0.9627364873886108,230.0,412.5,1.0,0
148,168,295,7,21,0.9581252336502075,170.0,307.5,0.9865771532058716,0
411,314,313,38,11,0.957065761089325,330.0,322.5,0.987864077091217,0
248,198,289,14,28,0.9567983150482178,210.0,292.5,0.9759036302566528,0
423,358,310,34,13,0.951179563999176,370.0,322.5,0.9674418568611145,0
99,122,270,9,10,0.9494282603263855,130.0,277.5,0.9797979593276978,0
64,107,276,13,5,0.9475350975990295,110.0,277.5,0.9846153855323792,0
291,248,286,7,46,0.9474637508392334,250.0,292.5,0.9534050226211548,0
166,541,394,13,22,0.944116473197937,550.0,397.5,0.9702380895614624,0
4107,288,333,191,122,0.9414345026016235,290.0,352.5,0.9580352902412415,0
255,130,437,21,12,0.9404032826423645,150.0,442.5,0.969111979007721,1
465,76,333,55,10,0.9359055757522583,110.0,337.5,0.9701492786407471,0
397,308,357,11,33,0.9355456233024597,310.0,367.5,0.975062370300293,0
174,107,270,26,11,0.9338551759719849,110.0,277.5,0.9659090638160706,0
1056,76,334,55,24,0.9325380325317383,110.0,337.5,0.9675022959709167,0
5746,149,280,70,116,0.9305585622787476,210.0,367.5,0.9587458968162537,0
369,49,0,33,71,0.9301562905311584,70.0,52.5,0.9575597047805786,0
121,418,350,18,6,0.9271179437637329,430.0,352.5,0.9512194991111755,0
892,96,428,29,47,0.9241337180137634,110.0,457.5,0.949999988079071,0
4012,433,273,76,63,0.916215181350708,450.0,277.5,0.9528693556785583,0
476,211,425,44,16,0.9155628681182861,230.0,427.5,0.9730848670005798,1
490,41,201,22,22,0.9128907918930054,50.0,217.5,0.9577465057373047,0
141,450,348,25,6,0.9087154269218445,470.0,352.5,0.9720279574394226,0
480,151,296,24,20,0.9059526920318604,170.0,307.5,0.9855371713638306,0
83,185,273,14,6,0.9024679064750671,190.0,277.5,0.976190447807312,0
35376,0,0,516,91,1.0611974000930786,50.0,7.5,0.9568295478820801,0
5163,195,236,52,172,1.0137578248977661,210.0,262.5,0.9661532640457153,0
16876,443,38,125,235,1.0084269046783447,490.0,97.5,0.9802967309951782,0
2254,199,261,46,62,1.0061334371566772,210.0,307.5,0.9850417971611023,0
16994,457,48,131,298,1.0045193433761597,550.0,292.5,0.9670965075492859,0
1401,546,47,28,85,1.0034443140029907,550.0,112.5,0.9824191331863403,0
2711,545,347,84,37,0.997456431388855,590.0,352.5,0.9897247552871704,0
1191,323,44,68,23,0.9940772652626038,330.0,52.5,0.9899412989616394,0
1488,137,28,65,27,0.993159294128418,150.0,37.5,0.9873248934745789,0
1455,209,322,29,74,0.9900699853897095,230.0,367.5,0.9856753349304199,0
1612,2,265,63,42,0.989263117313385,10.0,277.5,0.9779140949249268,0
2740,3,288,62,69,0.9891452789306641,50.0,307.5,0.9754955172538757,0
825,358,344,59,16,0.98888099193573,410.0,352.5,0.9915764331817627,0
1500,53,371,64,40,0.9885614514350891,70.0,382.5,0.9658792614936829,0
652,387,320,46,16,0.9837942123413086,430.0,322.5,0.9878048896789551,0
1639,456,369,87,23,0.9831148386001587,530.0,382.5,0.9830610752105713,0
2892,68,281,79,39,0.980653703212738,70.0,307.5,0.973720133304596,0
707,473,339,58,14,0.9769399762153625,510.0,337.5,0.9873239398002625,0
1355,68,317,79,24,0.9752336144447327,110.0,322.5,0.9795620441436768,0
2344,0,183,26,103,0.9705421924591064,10.0,187.5,0.9809402823448181,0
733,323,323,49,16,0.9702397584915161,330.0,337.5,0.9864314794540405,0
644,70,342,46,15,0.9694642424583435,110.0,352.5,0.9831029176712036,0
4328,68,281,80,60,0.9675618410110474,70.0,337.5,0.9796478152275085,0
3353,0,0,78,70,0.9620141983032227,50.0,52.5,0.9764220714569092,0
919,117,341,54,18,0.9603626728057861,130.0,352.5,0.9774678349494934,0
1983,125,358,52,105,0.9573774933815002,170.0,412.5,0.9717121720314026,0
1110,309,64,60,24,0.9530355930328369,350.0,82.5,0.9698848724365234,0
1171,150,280,48,35,0.9514070749282837,190.0,292.5,0.9546952247619629,0
4073,288,333,189,122,0.9508193731307983,310.0,352.5,0.9707587957382202,0
1640,126,389,41,75,0.9491015076637268,130.0,397.5,0.9783523678779602,0
1075,363,404,53,74,0.9459847807884216,370.0,412.5,0.973247230052948,0
957,417,408,16,70,0.9321890473365784,430.0,427.5,0.9651639461517334,0
1357,140,52,59,27,0.9303397536277771,150.0,67.5,0.9617328643798828,0
720,42,201,21,35,0.925325870513916,50.0,232.5,0.961904764175415,0
5522,360,0,156,91,0.9245532155036926,450.0,52.5,0.957330048084259,0
1124,71,341,54,49,0.9239163398742676,110.0,367.5,0.9633187651634216,0
3103,534,50,43,128,0.9231241941452026,550.0,172.5,0.9539473652839661,0
753,252,266,21,130,0.9177331924438477,270.0,292.5,0.9674902558326721,0
1610,534,132,42,46,0.9175736308097839,550.0,172.5,0.9647844433784485,0
1080,71,334,60,25,0.9146754741668701,90.0,337.5,0.9689781069755554,0
3491,149,316,68,80,0.9022824764251709,190.0,337.5,0.9761769771575928,0
866,456,431,20,47,0.8901358246803284,470.0,442.5,0.9502262473106384,0
18809,0,265,143,210,1.0269256830215454,90.0,382.5,0.9752747416496277,0
1865,602,423,37,55,1.007442831993103,630.0,472.5,0.9813033938407898,0
13029,0,338,143,138,1.0034734010696411,10.0,472.5,0.9794190526008606,0
80654,0,41,404,341,0.9994822144508362,330.0,97.5,0.9513950347900391,0
1696,0,184,18,107,0.9937003254890442,10.0,217.5,0.9688737988471985,0
10374,414,379,225,99,0.9917171001434326,470.0,472.5,0.9542142748832703,0
118941,0,0,639,382,0.991108775138855,410.0,157.5,0.952207088470459,0
38863,402,0,237,376,0.9899450540542603,470.0,67.5,0.9587051272392273,0
2620,476,448,115,31,0.985309898853302,510.0,457.5,0.9806745052337646,0
2701,5,460,241,19,0.9850779175758362,110.0,472.5,0.9790441393852234,0
397,315,313,36,12,0.9850520491600037,350.0,322.5,0.9655172228813171,0
326,602,0,30,15,0.9850234389305115,610.0,7.5,0.9877675771713257,0
7380,612,0,27,375,0.9769685864448547,630.0,127.5,0.9688464999198914,0
4278,3,288,114,123,0.975993275642395,10.0,322.5,0.9671269059181213,0
257,0,372,16,19,0.9747207760810852,10.0,382.5,0.9883268475532532,0
464,336,323,36,15,0.9705877304077148,350.0,337.5,0.978723406791687,0
1757,273,325,49,89,0.9642033576965332,310.0,367.5,0.9560036659240723,0
1859,358,345,59,133,0.9637466669082642,410.0,427.5,0.9630996584892273,0
6891,325,351,220,127,0.9613361358642578,370.0,382.5,0.9557808637619019,0
759,581,426,31,48,0.9556871652603149,610.0,427.5,0.9766233563423157,0
150,168,295,7,21,0.9549452662467957,170.0,307.5,0.9733333587646484,0
8249,414,379,225,54,0.9536802172660828,470.0,427.5,0.9620028138160706,0
13609,457,179,131,168,0.9524809122085571,570.0,322.5,0.9529579281806946,0
135,227,47,15,10,0.9520787596702576,230.0,52.5,0.9925925731658936,0
293,209,236,22,25,0.9518553018569946,230.0,247.5,0.9797297120094299,0
486,151,296,24,20,0.951001763343811,170.0,307.5,0.9754601120948792,0
2406,456,369,98,75,0.9487206935882568,490.0,442.5,0.964559018611908,0
96,122,270,8,10,0.9465621113777161,130.0,277.5,0.9896907210350037,0
194,130,436,21,13,0.9453148245811462,150.0,442.5,0.9646464586257935,1
61,107,276,13,5,0.9438201189041138,110.0,277.5,0.9677419066429138,0
447,97,358,28,32,0.9431257843971252,110.0,367.5,0.9692307710647583,0
171,219,395,13,15,0.9429155588150024,230.0,397.5,0.9712643623352051,0
421,358,310,34,13,0.9416583180427551,370.0,322.5,0.974117636680603,0
306,544,132,29,11,0.9358907341957092,570.0,142.5,0.9615384340286255,0
2640,581,423,58,55,0.9357081651687622,610.0,472.5,0.9727612137794495,0
4809,457,370,133,109,0.9325443506240845,550.0,457.5,0.9502840638160706,0
455,75,333,57,9,0.932400643825531,90.0,337.5,0.9825708270072937,0
4974,50,0,87,74,0.9286565184593201,70.0,22.5,0.950893759727478,0
461,610,445,28,26,0.9257037043571472,630.0,457.5,0.9741935729980469,0
14116,0,41,78,240,0.9247524738311768,70.0,277.5,0.974399983882904,0
123,418,350,18,6,0.9240574240684509,430.0,352.5,0.984000027179718,0
359,260,443,37,10,0.9227704405784607,290.0,442.5,0.9673024415969849,1
5117,149,280,68,116,0.9197173118591309,190.0,292.5,0.9529484510421753,0
405,308,357,11,34,0.914901077747345,310.0,367.5,0.9512194991111755,0
129,451,348,24,6,0.9083949327468872,470.0,352.5,0.9696969985961914,0
9380,68,280,148,115,0.9052424430847168,190.0,292.5,0.9578351378440857,0
479,211,425,45,16,0.9003852605819702,230.0,427.5,0.9629629850387573,1
205,457,274,18,13,0.8981903195381165,470.0,277.5,0.9712918400764465,0
110,208,392,13,10,0.8959701061248779,210.0,397.5,0.9553571343421936,0
488,623,424,16,36,0.8937532305717468,630.0,442.5,0.9676767587661743,0
168,107,270,24,10,0.8858247995376587,130.0,277.5,0.9595375657081604,0
1829,289,347,18,109,0.8853671550750732,290.0,367.5,0.9631436467170715,0
105,124,383,12,8,0.8840453624725342,130.0,382.5,0.9813084006309509,0
57,184,274,11,5,0.8814136385917664,190.0,277.5,0.9824561476707458,0
8685,192,229,61,219,1.0230528116226196,230.0,247.5,0.970167875289917,0
13168,0,338,127,138,1.0190489292144775,10.0,457.5,0.9894291758537292,0
16688,437,38,131,236,1.0108211040496826,490.0,127.5,0.979579746723175,0
2803,69,282,78,38,1.0082216262817383,130.0,307.5,0.9802399277687073,0
1418,6,267,64,40,1.0079963207244873,10.0,307.5,0.9756436944007874,0
826,87,451,36,28,1.0064620971679688,110.0,472.5,0.9761336445808411,0
3638,192,260,61,81,1.0056467056274414,210.0,337.5,0.9806539416313171,0
1396,546,47,28,85,1.0049489736557007,550.0,112.5,0.9780141711235046,0
2796,203,338,39,91,1.003476858139038,230.0,427.5,0.966454803943634,0
17514,457,47,131,300,1.001346468925476,570.0,322.5,0.9696170091629028,0
1495,137,28,65,27,0.9965065717697144,150.0,52.5,0.9782034158706665,0
2705,545,347,84,37,0.9936656951904297,570.0,367.5,0.9886029362678528,0
673,73,342,43,15,0.9914657473564148,90.0,352.5,0.9955489635467529,0
2104,0,185,18,150,0.9913451075553894,10.0,277.5,0.9765917658805847,0
1200,323,44,69,23,0.9911953806877136,330.0,52.5,0.9859504103660583,0
828,357,344,61,16,0.9910079836845398,410.0,352.5,0.9832335114479065,0
2933,5,285,64,72,0.9897757172584534,30.0,322.5,0.984438419342041,0
1648,456,369,87,23,0.9852761626243591,530.0,382.5,0.9885334968566895,0
652,387,320,46,16,0.9851599931716919,430.0,322.5,0.9878419637680054,0
4202,68,281,79,60,0.9834883213043213,90.0,307.5,0.9787434935569763,0
2942,0,183,27,153,0.9802939891815186,10.0,262.5,0.977349579334259,0
1970,120,460,126,19,0.9765238165855408,130.0,472.5,0.9804019927978516,0
704,473,339,58,14,0.9752474427223206,490.0,352.5,0.9859353303909302,0
1338,68,317,79,24,0.9749335646629333,110.0,322.5,0.9756637215614319,0
732,323,323,49,16,0.9713393449783325,350.0,337.5,0.9864130616188049,0
904,117,341,54,18,0.9633142948150635,170.0,352.5,0.9759562611579895,0
2006,125,358,52,105,0.9626911282539368,170.0,397.5,0.9783251285552979,0
845,80,357,45,34,0.959651529788971,110.0,367.5,0.9654377698898315,0
1068,364,404,52,74,0.9517794251441956,370.0,412.5,0.9695008993148804,0
1502,73,342,51,49,0.9504244327545166,110.0,352.5,0.9776315689086914,0
4091,288,333,190,122,0.9488143920898438,310.0,352.5,0.9705527424812317,0
9575,523,49,62,239,0.9484362602233887,550.0,217.5,0.9709816575050354,0
3345,0,0,78,70,0.948383092880249,50.0,52.5,0.9722713828086853,0
711,41,202,22,33,0.9446316957473755,50.0,232.5,0.9640387296676636,0
3599,149,280,54,116,0.9428110122680664,190.0,292.5,0.9644614458084106,0
764,581,426,30,47,0.9420561194419861,590.0,457.5,0.9793014526367188,0
1454,112,389,55,30,0.9415745139122009,130.0,412.5,0.9775815010070801,0
939,417,409,16,70,0.9408735632896423,430.0,427.5,0.953125,0
6260,523,179,62,109,0.9387869238853455,550.0,202.5,0.9584310054779053,0
2536,149,316,54,80,0.9380602240562439,190.0,382.5,0.9650485515594482,0
1001,149,280,43,35,0.9254205822944641,190.0,292.5,0.9724950790405273,0
587,523,197,18,92,0.9248971343040466,530.0,277.5,0.9665551781654358,0
858,457,431,19,47,0.9164677262306213,470.0,457.5,0.9564220309257507,0
754,252,266,21,131,0.9154131412506104,270.0,292.5,0.966277539730072,0
1829,531,132,45,49,0.9129562377929688,570.0,157.5,0.9720279574394226,0
1089,309,65,62,24,0.8988136649131775,330.0,82.5,0.9517857432365417,0
18245,0,267,128,211,1.0344414710998535,30.0,352.5,0.9877344369888306,0
35442,0,0,516,91,1.0133306980133057,310.0,52.5,0.9562900066375732,0
79348,0,41,404,341,0.9979961514472961,370.0,97.5,0.9524788856506348,0
38703,402,0,237,376,0.9935157299041748,530.0,7.5,0.9617501497268677,0
10426,414,379,225,99,0.991409182548523,510.0,427.5,0.9815235733985901,0
2632,476,448,115,31,0.9899247288703918,550.0,472.5,0.979947030544281,0
318,602,0,30,14,0.9875795245170593,610.0,7.5,0.9906250238418579,0
117790,0,0,639,382,0.9853028059005737,370.0,97.5,0.9625239372253418,0
